threshold,tp,tn,fp,fn,tpr,fpr
0.44,87,300,0,213,0.29,0.0
0.45,89,300,0,211,0.296666666667,0.0
0.46,91,300,0,209,0.303333333333,0.0
0.47000000000000003,94,300,0,206,0.313333333333,0.0
0.48,99,299,1,201,0.33,0.00333333333333
0.49,102,299,1,198,0.34,0.00333333333333
0.5,111,298,2,189,0.37,0.00666666666667
0.51,116,298,2,184,0.386666666667,0.00666666666667
0.52,121,298,2,179,0.403333333333,0.00666666666667
0.53,126,298,2,174,0.42,0.00666666666667
0.54,128,297,3,172,0.426666666667,0.01
0.55,131,297,3,169,0.436666666667,0.01
0.56,134,296,4,166,0.446666666667,0.0133333333333
0.5700000000000001,138,296,4,162,0.46,0.0133333333333
0.58,144,296,4,156,0.48,0.0133333333333
0.59,147,296,4,153,0.49,0.0133333333333
0.6,149,295,5,151,0.496666666667,0.0166666666667
0.61,150,295,5,150,0.5,0.0166666666667
0.62,150,294,6,150,0.5,0.02
0.63,150,292,8,150,0.5,0.0266666666667
0.64,157,292,8,143,0.523333333333,0.0266666666667
0.65,160,291,9,140,0.533333333333,0.03
0.66,164,288,12,136,0.546666666667,0.04
0.67,168,287,13,132,0.56,0.0433333333333
0.68,169,286,14,131,0.563333333333,0.0466666666667
0.6900000000000001,173,286,14,127,0.576666666667,0.0466666666667
0.7000000000000001,176,284,16,124,0.586666666667,0.0533333333333
0.71,182,282,18,118,0.606666666667,0.06
0.72,186,282,18,114,0.62,0.06
0.73,192,282,18,108,0.64,0.06
0.74,193,280,20,107,0.643333333333,0.0666666666667
0.75,198,279,21,102,0.66,0.07
0.76,200,277,23,100,0.666666666667,0.0766666666667
0.77,206,277,23,94,0.686666666667,0.0766666666667
0.78,210,276,24,90,0.7,0.08
0.79,212,276,24,88,0.706666666667,0.08
0.8,215,274,26,85,0.716666666667,0.0866666666667
0.81,217,274,26,83,0.723333333333,0.0866666666667
0.8200000000000001,219,274,26,81,0.73,0.0866666666667
0.8300000000000001,222,273,27,78,0.74,0.09
0.84,226,272,28,74,0.753333333333,0.0933333333333
0.85,228,270,30,72,0.76,0.1
0.86,229,270,30,71,0.763333333333,0.1
0.87,232,268,32,68,0.773333333333,0.106666666667
0.88,235,268,32,65,0.783333333333,0.106666666667
0.89,236,268,32,64,0.786666666667,0.106666666667
0.9,239,266,34,61,0.796666666667,0.113333333333
0.91,241,265,35,59,0.803333333333,0.116666666667
0.92,241,264,36,59,0.803333333333,0.12
0.93,243,263,37,57,0.81,0.123333333333
0.9400000000000001,246,261,39,54,0.82,0.13
0.9500000000000001,248,259,41,52,0.826666666667,0.136666666667
0.96,252,258,42,48,0.84,0.14
0.97,252,256,44,48,0.84,0.146666666667
0.98,255,253,47,45,0.85,0.156666666667
0.99,257,251,49,43,0.856666666667,0.163333333333
1.0,258,251,49,42,0.86,0.163333333333
1.01,259,251,49,41,0.863333333333,0.163333333333
1.02,259,249,51,41,0.863333333333,0.17
1.03,261,246,54,39,0.87,0.18
1.04,263,243,57,37,0.876666666667,0.19
1.05,263,242,58,37,0.876666666667,0.193333333333
1.06,265,240,60,35,0.883333333333,0.2
1.07,265,237,63,35,0.883333333333,0.21
1.08,265,237,63,35,0.883333333333,0.21
1.09,266,236,64,34,0.886666666667,0.213333333333
1.1,267,235,65,33,0.89,0.216666666667
1.11,268,233,67,32,0.893333333333,0.223333333333
1.12,270,228,72,30,0.9,0.24
1.1300000000000001,271,224,76,29,0.903333333333,0.253333333333
1.1400000000000001,273,221,79,27,0.91,0.263333333333
1.1500000000000001,276,218,82,24,0.92,0.273333333333
1.16,276,217,83,24,0.92,0.276666666667
1.17,276,215,85,24,0.92,0.283333333333
1.18,276,215,85,24,0.92,0.283333333333
1.19,276,214,86,24,0.92,0.286666666667
1.2,277,214,86,23,0.923333333333,0.286666666667
1.21,277,212,88,23,0.923333333333,0.293333333333
1.22,278,209,91,22,0.926666666667,0.303333333333
1.23,278,208,92,22,0.926666666667,0.306666666667
1.24,280,207,93,20,0.933333333333,0.31
1.25,280,206,94,20,0.933333333333,0.313333333333
1.26,282,202,98,18,0.94,0.326666666667
1.27,283,196,104,17,0.943333333333,0.346666666667
1.28,283,195,105,17,0.943333333333,0.35
1.29,283,192,108,17,0.943333333333,0.36
1.3,285,191,109,15,0.95,0.363333333333
1.31,286,187,113,14,0.953333333333,0.376666666667
1.32,286,182,118,14,0.953333333333,0.393333333333
1.33,286,180,120,14,0.953333333333,0.4
1.34,286,178,122,14,0.953333333333,0.406666666667
1.35,286,177,123,14,0.953333333333,0.41
1.36,287,174,126,13,0.956666666667,0.42
1.37,287,172,128,13,0.956666666667,0.426666666667
1.3800000000000001,287,171,129,13,0.956666666667,0.43
1.3900000000000001,289,169,131,11,0.963333333333,0.436666666667
1.4000000000000001,289,167,133,11,0.963333333333,0.443333333333
1.41,292,163,137,8,0.973333333333,0.456666666667
1.42,292,157,143,8,0.973333333333,0.476666666667
1.43,292,156,144,8,0.973333333333,0.48
1.44,292,154,146,8,0.973333333333,0.486666666667
1.45,292,152,148,8,0.973333333333,0.493333333333
1.46,292,149,151,8,0.973333333333,0.503333333333
1.47,292,146,154,8,0.973333333333,0.513333333333
1.48,293,143,157,7,0.976666666667,0.523333333333
1.49,293,140,160,7,0.976666666667,0.533333333333
1.5,293,135,165,7,0.976666666667,0.55
1.51,293,132,168,7,0.976666666667,0.56
1.52,293,132,168,7,0.976666666667,0.56
1.53,293,130,170,7,0.976666666667,0.566666666667
1.54,293,125,175,7,0.976666666667,0.583333333333
1.55,293,123,177,7,0.976666666667,0.59
1.56,293,123,177,7,0.976666666667,0.59
1.57,293,121,179,7,0.976666666667,0.596666666667
1.58,293,120,180,7,0.976666666667,0.6
1.59,294,119,181,6,0.98,0.603333333333
1.6,294,113,187,6,0.98,0.623333333333
1.61,294,111,189,6,0.98,0.63
1.62,294,111,189,6,0.98,0.63
1.6300000000000001,294,110,190,6,0.98,0.633333333333
1.6400000000000001,295,110,190,5,0.983333333333,0.633333333333
1.6500000000000001,296,109,191,4,0.986666666667,0.636666666667
1.6600000000000001,296,106,194,4,0.986666666667,0.646666666667
1.67,296,104,196,4,0.986666666667,0.653333333333
1.68,296,103,197,4,0.986666666667,0.656666666667
1.69,296,101,199,4,0.986666666667,0.663333333333
1.7,296,100,200,4,0.986666666667,0.666666666667
1.71,296,98,202,4,0.986666666667,0.673333333333
1.72,296,96,204,4,0.986666666667,0.68
1.73,296,91,209,4,0.986666666667,0.696666666667
1.74,296,90,210,4,0.986666666667,0.7
1.75,296,89,211,4,0.986666666667,0.703333333333
1.76,296,87,213,4,0.986666666667,0.71
1.77,296,86,214,4,0.986666666667,0.713333333333
1.78,296,85,215,4,0.986666666667,0.716666666667
1.79,296,81,219,4,0.986666666667,0.73
1.8,296,80,220,4,0.986666666667,0.733333333333
1.81,296,79,221,4,0.986666666667,0.736666666667
1.82,296,76,224,4,0.986666666667,0.746666666667
1.83,297,73,227,3,0.99,0.756666666667
1.84,297,70,230,3,0.99,0.766666666667
1.85,297,68,232,3,0.99,0.773333333333
1.86,298,65,235,2,0.993333333333,0.783333333333
1.87,298,63,237,2,0.993333333333,0.79
1.8800000000000001,298,59,241,2,0.993333333333,0.803333333333
1.8900000000000001,298,59,241,2,0.993333333333,0.803333333333
1.9000000000000001,299,58,242,1,0.996666666667,0.806666666667
1.9100000000000001,299,55,245,1,0.996666666667,0.816666666667
1.92,299,51,249,1,0.996666666667,0.83
1.93,299,50,250,1,0.996666666667,0.833333333333
1.94,299,50,250,1,0.996666666667,0.833333333333
1.95,299,48,252,1,0.996666666667,0.84
1.96,299,47,253,1,0.996666666667,0.843333333333
1.97,299,47,253,1,0.996666666667,0.843333333333
1.98,299,46,254,1,0.996666666667,0.846666666667
1.99,299,45,255,1,0.996666666667,0.85
2.0,300,45,255,0,1.0,0.85
2.0100000000000002,300,41,259,0,1.0,0.863333333333
2.02,300,40,260,0,1.0,0.866666666667
2.0300000000000002,300,39,261,0,1.0,0.87
2.04,300,37,263,0,1.0,0.876666666667
2.05,300,35,265,0,1.0,0.883333333333
2.06,300,34,266,0,1.0,0.886666666667
2.07,300,34,266,0,1.0,0.886666666667
2.08,300,32,268,0,1.0,0.893333333333
2.09,300,31,269,0,1.0,0.896666666667
2.1,300,31,269,0,1.0,0.896666666667
2.11,300,29,271,0,1.0,0.903333333333
2.12,300,26,274,0,1.0,0.913333333333
2.13,300,23,277,0,1.0,0.923333333333
2.14,300,22,278,0,1.0,0.926666666667
2.15,300,22,278,0,1.0,0.926666666667
2.16,300,22,278,0,1.0,0.926666666667
2.17,300,22,278,0,1.0,0.926666666667
2.18,300,20,280,0,1.0,0.933333333333
2.19,300,20,280,0,1.0,0.933333333333
2.2,300,20,280,0,1.0,0.933333333333
2.21,300,19,281,0,1.0,0.936666666667
2.22,300,19,281,0,1.0,0.936666666667
2.23,300,17,283,0,1.0,0.943333333333
2.24,300,15,285,0,1.0,0.95
2.25,300,15,285,0,1.0,0.95
2.2600000000000002,300,14,286,0,1.0,0.953333333333
2.27,300,14,286,0,1.0,0.953333333333
2.2800000000000002,300,13,287,0,1.0,0.956666666667
2.29,300,13,287,0,1.0,0.956666666667
2.3000000000000003,300,12,288,0,1.0,0.96
2.31,300,12,288,0,1.0,0.96
2.32,300,12,288,0,1.0,0.96
2.33,300,11,289,0,1.0,0.963333333333
2.34,300,11,289,0,1.0,0.963333333333
2.35,300,10,290,0,1.0,0.966666666667
2.36,300,10,290,0,1.0,0.966666666667
2.37,300,10,290,0,1.0,0.966666666667
2.38,300,9,291,0,1.0,0.97
2.39,300,8,292,0,1.0,0.973333333333
2.4,300,8,292,0,1.0,0.973333333333
2.41,300,8,292,0,1.0,0.973333333333
2.42,300,8,292,0,1.0,0.973333333333
2.43,300,8,292,0,1.0,0.973333333333
2.44,300,8,292,0,1.0,0.973333333333
2.45,300,7,293,0,1.0,0.976666666667
2.46,300,7,293,0,1.0,0.976666666667
2.47,300,7,293,0,1.0,0.976666666667
2.48,300,6,294,0,1.0,0.98
2.49,300,6,294,0,1.0,0.98
2.5,300,6,294,0,1.0,0.98
2.5100000000000002,300,6,294,0,1.0,0.98
2.52,300,5,295,0,1.0,0.983333333333
2.5300000000000002,300,5,295,0,1.0,0.983333333333
2.54,300,4,296,0,1.0,0.986666666667
2.5500000000000003,300,4,296,0,1.0,0.986666666667
2.56,300,4,296,0,1.0,0.986666666667
2.57,300,4,296,0,1.0,0.986666666667
2.58,300,3,297,0,1.0,0.99
2.59,300,3,297,0,1.0,0.99
2.6,300,3,297,0,1.0,0.99
2.61,300,3,297,0,1.0,0.99
2.62,300,3,297,0,1.0,0.99
2.63,300,3,297,0,1.0,0.99
2.64,300,3,297,0,1.0,0.99
2.65,300,3,297,0,1.0,0.99
2.66,300,3,297,0,1.0,0.99
2.67,300,2,298,0,1.0,0.993333333333
2.68,300,2,298,0,1.0,0.993333333333
2.69,300,2,298,0,1.0,0.993333333333
2.7,300,1,299,0,1.0,0.996666666667
2.71,300,1,299,0,1.0,0.996666666667
2.72,300,1,299,0,1.0,0.996666666667
2.73,300,1,299,0,1.0,0.996666666667
2.74,300,1,299,0,1.0,0.996666666667
2.75,300,1,299,0,1.0,0.996666666667
2.7600000000000002,300,1,299,0,1.0,0.996666666667
2.77,300,1,299,0,1.0,0.996666666667
2.7800000000000002,300,1,299,0,1.0,0.996666666667
2.79,300,1,299,0,1.0,0.996666666667
2.8000000000000003,300,1,299,0,1.0,0.996666666667
2.81,300,1,299,0,1.0,0.996666666667
2.82,300,1,299,0,1.0,0.996666666667
2.83,300,1,299,0,1.0,0.996666666667
2.84,300,1,299,0,1.0,0.996666666667
2.85,300,1,299,0,1.0,0.996666666667
2.86,300,1,299,0,1.0,0.996666666667
2.87,300,1,299,0,1.0,0.996666666667
2.88,300,1,299,0,1.0,0.996666666667
2.89,300,1,299,0,1.0,0.996666666667
2.9,300,1,299,0,1.0,0.996666666667
2.91,300,1,299,0,1.0,0.996666666667
2.92,300,1,299,0,1.0,0.996666666667
2.93,300,1,299,0,1.0,0.996666666667
2.94,300,1,299,0,1.0,0.996666666667
2.95,300,1,299,0,1.0,0.996666666667
2.96,300,1,299,0,1.0,0.996666666667
2.97,300,1,299,0,1.0,0.996666666667
2.98,300,1,299,0,1.0,0.996666666667
2.99,300,0,300,0,1.0,1.0
4.0,300,0,300,0,1.0,1.0
