threshold,tp,tn,fp,fn,tpr,fpr
0.43,76,297,3,224,0.253333333333,0.01
0.44,79,297,3,221,0.263333333333,0.01
0.45,80,297,3,220,0.266666666667,0.01
0.46,82,297,3,218,0.273333333333,0.01
0.47000000000000003,86,297,3,214,0.286666666667,0.01
0.48,89,296,4,211,0.296666666667,0.0133333333333
0.49,92,296,4,208,0.306666666667,0.0133333333333
0.5,93,296,4,207,0.31,0.0133333333333
0.51,95,295,5,205,0.316666666667,0.0166666666667
0.52,99,294,6,201,0.33,0.02
0.53,104,293,7,196,0.346666666667,0.0233333333333
0.54,115,292,8,185,0.383333333333,0.0266666666667
0.55,117,291,9,183,0.39,0.03
0.56,122,290,10,178,0.406666666667,0.0333333333333
0.5700000000000001,126,290,10,174,0.42,0.0333333333333
0.58,131,290,10,169,0.436666666667,0.0333333333333
0.59,134,290,10,166,0.446666666667,0.0333333333333
0.6,136,290,10,164,0.453333333333,0.0333333333333
0.61,139,290,10,161,0.463333333333,0.0333333333333
0.62,145,289,11,155,0.483333333333,0.0366666666667
0.63,149,288,12,151,0.496666666667,0.04
0.64,153,288,12,147,0.51,0.04
0.65,155,287,13,145,0.516666666667,0.0433333333333
0.66,156,286,14,144,0.52,0.0466666666667
0.67,156,286,14,144,0.52,0.0466666666667
0.68,159,286,14,141,0.53,0.0466666666667
0.6900000000000001,164,285,15,136,0.546666666667,0.05
0.7000000000000001,167,285,15,133,0.556666666667,0.05
0.71,171,285,15,129,0.57,0.05
0.72,174,283,17,126,0.58,0.0566666666667
0.73,178,283,17,122,0.593333333333,0.0566666666667
0.74,180,282,18,120,0.6,0.06
0.75,182,281,19,118,0.606666666667,0.0633333333333
0.76,185,280,20,115,0.616666666667,0.0666666666667
0.77,187,278,22,113,0.623333333333,0.0733333333333
0.78,189,277,23,111,0.63,0.0766666666667
0.79,190,277,23,110,0.633333333333,0.0766666666667
0.8,191,276,24,109,0.636666666667,0.08
0.81,194,276,24,106,0.646666666667,0.08
0.8200000000000001,198,274,26,102,0.66,0.0866666666667
0.8300000000000001,203,274,26,97,0.676666666667,0.0866666666667
0.84,209,270,30,91,0.696666666667,0.1
0.85,211,269,31,89,0.703333333333,0.103333333333
0.86,214,268,32,86,0.713333333333,0.106666666667
0.87,215,267,33,85,0.716666666667,0.11
0.88,218,265,35,82,0.726666666667,0.116666666667
0.89,220,265,35,80,0.733333333333,0.116666666667
0.9,223,263,37,77,0.743333333333,0.123333333333
0.91,224,262,38,76,0.746666666667,0.126666666667
0.92,226,260,40,74,0.753333333333,0.133333333333
0.93,227,258,42,73,0.756666666667,0.14
0.9400000000000001,229,256,44,71,0.763333333333,0.146666666667
0.9500000000000001,231,252,48,69,0.77,0.16
0.96,232,250,50,68,0.773333333333,0.166666666667
0.97,236,249,51,64,0.786666666667,0.17
0.98,238,245,55,62,0.793333333333,0.183333333333
0.99,241,242,58,59,0.803333333333,0.193333333333
1.0,241,240,60,59,0.803333333333,0.2
1.01,242,236,64,58,0.806666666667,0.213333333333
1.02,243,235,65,57,0.81,0.216666666667
1.03,244,231,69,56,0.813333333333,0.23
1.04,247,230,70,53,0.823333333333,0.233333333333
1.05,247,228,72,53,0.823333333333,0.24
1.06,249,227,73,51,0.83,0.243333333333
1.07,250,225,75,50,0.833333333333,0.25
1.08,254,222,78,46,0.846666666667,0.26
1.09,256,222,78,44,0.853333333333,0.26
1.1,259,220,80,41,0.863333333333,0.266666666667
1.11,259,218,82,41,0.863333333333,0.273333333333
1.12,262,216,84,38,0.873333333333,0.28
1.1300000000000001,263,214,86,37,0.876666666667,0.286666666667
1.1400000000000001,265,213,87,35,0.883333333333,0.29
1.1500000000000001,266,210,90,34,0.886666666667,0.3
1.16,267,207,93,33,0.89,0.31
1.17,267,206,94,33,0.89,0.313333333333
1.18,267,201,99,33,0.89,0.33
1.19,268,200,100,32,0.893333333333,0.333333333333
1.2,268,195,105,32,0.893333333333,0.35
1.21,268,192,108,32,0.893333333333,0.36
1.22,270,190,110,30,0.9,0.366666666667
1.23,272,188,112,28,0.906666666667,0.373333333333
1.24,274,187,113,26,0.913333333333,0.376666666667
1.25,276,187,113,24,0.92,0.376666666667
1.26,277,186,114,23,0.923333333333,0.38
1.27,277,183,117,23,0.923333333333,0.39
1.28,277,180,120,23,0.923333333333,0.4
1.29,279,178,122,21,0.93,0.406666666667
1.3,280,177,123,20,0.933333333333,0.41
1.31,280,176,124,20,0.933333333333,0.413333333333
1.32,280,175,125,20,0.933333333333,0.416666666667
1.33,280,174,126,20,0.933333333333,0.42
1.34,281,172,128,19,0.936666666667,0.426666666667
1.35,283,170,130,17,0.943333333333,0.433333333333
1.36,284,167,133,16,0.946666666667,0.443333333333
1.37,284,163,137,16,0.946666666667,0.456666666667
1.3800000000000001,286,162,138,14,0.953333333333,0.46
1.3900000000000001,287,158,142,13,0.956666666667,0.473333333333
1.4000000000000001,287,156,144,13,0.956666666667,0.48
1.41,288,153,147,12,0.96,0.49
1.42,290,152,148,10,0.966666666667,0.493333333333
1.43,290,152,148,10,0.966666666667,0.493333333333
1.44,291,150,150,9,0.97,0.5
1.45,291,146,154,9,0.97,0.513333333333
1.46,291,144,156,9,0.97,0.52
1.47,292,143,157,8,0.973333333333,0.523333333333
1.48,292,143,157,8,0.973333333333,0.523333333333
1.49,292,142,158,8,0.973333333333,0.526666666667
1.5,292,140,160,8,0.973333333333,0.533333333333
1.51,293,139,161,7,0.976666666667,0.536666666667
1.52,293,138,162,7,0.976666666667,0.54
1.53,293,137,163,7,0.976666666667,0.543333333333
1.54,293,137,163,7,0.976666666667,0.543333333333
1.55,293,135,165,7,0.976666666667,0.55
1.56,293,130,170,7,0.976666666667,0.566666666667
1.57,293,130,170,7,0.976666666667,0.566666666667
1.58,293,128,172,7,0.976666666667,0.573333333333
1.59,294,126,174,6,0.98,0.58
1.6,294,124,176,6,0.98,0.586666666667
1.61,294,119,181,6,0.98,0.603333333333
1.62,294,117,183,6,0.98,0.61
1.6300000000000001,295,114,186,5,0.983333333333,0.62
1.6400000000000001,295,114,186,5,0.983333333333,0.62
1.6500000000000001,295,114,186,5,0.983333333333,0.62
1.6600000000000001,295,111,189,5,0.983333333333,0.63
1.67,295,110,190,5,0.983333333333,0.633333333333
1.68,295,106,194,5,0.983333333333,0.646666666667
1.69,295,104,196,5,0.983333333333,0.653333333333
1.7,296,98,202,4,0.986666666667,0.673333333333
1.71,297,97,203,3,0.99,0.676666666667
1.72,297,95,205,3,0.99,0.683333333333
1.73,300,92,208,0,1.0,0.693333333333
1.74,300,92,208,0,1.0,0.693333333333
1.75,300,89,211,0,1.0,0.703333333333
1.76,300,86,214,0,1.0,0.713333333333
1.77,300,83,217,0,1.0,0.723333333333
1.78,300,82,218,0,1.0,0.726666666667
1.79,300,81,219,0,1.0,0.73
1.8,300,80,220,0,1.0,0.733333333333
1.81,300,79,221,0,1.0,0.736666666667
1.82,300,79,221,0,1.0,0.736666666667
1.83,300,78,222,0,1.0,0.74
1.84,300,77,223,0,1.0,0.743333333333
1.85,300,74,226,0,1.0,0.753333333333
1.86,300,73,227,0,1.0,0.756666666667
1.87,300,72,228,0,1.0,0.76
1.8800000000000001,300,70,230,0,1.0,0.766666666667
1.8900000000000001,300,70,230,0,1.0,0.766666666667
1.9000000000000001,300,68,232,0,1.0,0.773333333333
1.9100000000000001,300,66,234,0,1.0,0.78
1.92,300,61,239,0,1.0,0.796666666667
1.93,300,58,242,0,1.0,0.806666666667
1.94,300,57,243,0,1.0,0.81
1.95,300,52,248,0,1.0,0.826666666667
1.96,300,49,251,0,1.0,0.836666666667
1.97,300,48,252,0,1.0,0.84
1.98,300,44,256,0,1.0,0.853333333333
1.99,300,43,257,0,1.0,0.856666666667
2.0,300,42,258,0,1.0,0.86
2.0100000000000002,300,42,258,0,1.0,0.86
2.02,300,40,260,0,1.0,0.866666666667
2.0300000000000002,300,40,260,0,1.0,0.866666666667
2.04,300,37,263,0,1.0,0.876666666667
2.05,300,37,263,0,1.0,0.876666666667
2.06,300,37,263,0,1.0,0.876666666667
2.07,300,33,267,0,1.0,0.89
2.08,300,32,268,0,1.0,0.893333333333
2.09,300,31,269,0,1.0,0.896666666667
2.1,300,29,271,0,1.0,0.903333333333
2.11,300,29,271,0,1.0,0.903333333333
2.12,300,26,274,0,1.0,0.913333333333
2.13,300,26,274,0,1.0,0.913333333333
2.14,300,23,277,0,1.0,0.923333333333
2.15,300,23,277,0,1.0,0.923333333333
2.16,300,22,278,0,1.0,0.926666666667
2.17,300,22,278,0,1.0,0.926666666667
2.18,300,21,279,0,1.0,0.93
2.19,300,20,280,0,1.0,0.933333333333
2.2,300,20,280,0,1.0,0.933333333333
2.21,300,20,280,0,1.0,0.933333333333
2.22,300,17,283,0,1.0,0.943333333333
2.23,300,16,284,0,1.0,0.946666666667
2.24,300,16,284,0,1.0,0.946666666667
2.25,300,15,285,0,1.0,0.95
2.2600000000000002,300,15,285,0,1.0,0.95
2.27,300,14,286,0,1.0,0.953333333333
2.2800000000000002,300,14,286,0,1.0,0.953333333333
2.29,300,14,286,0,1.0,0.953333333333
2.3000000000000003,300,14,286,0,1.0,0.953333333333
2.31,300,13,287,0,1.0,0.956666666667
2.32,300,11,289,0,1.0,0.963333333333
2.33,300,11,289,0,1.0,0.963333333333
2.34,300,11,289,0,1.0,0.963333333333
2.35,300,10,290,0,1.0,0.966666666667
2.36,300,9,291,0,1.0,0.97
2.37,300,8,292,0,1.0,0.973333333333
2.38,300,8,292,0,1.0,0.973333333333
2.39,300,7,293,0,1.0,0.976666666667
2.4,300,7,293,0,1.0,0.976666666667
2.41,300,7,293,0,1.0,0.976666666667
2.42,300,6,294,0,1.0,0.98
2.43,300,6,294,0,1.0,0.98
2.44,300,4,296,0,1.0,0.986666666667
2.45,300,4,296,0,1.0,0.986666666667
2.46,300,4,296,0,1.0,0.986666666667
2.47,300,4,296,0,1.0,0.986666666667
2.48,300,4,296,0,1.0,0.986666666667
2.49,300,3,297,0,1.0,0.99
2.5,300,3,297,0,1.0,0.99
2.5100000000000002,300,3,297,0,1.0,0.99
2.52,300,2,298,0,1.0,0.993333333333
2.5300000000000002,300,1,299,0,1.0,0.996666666667
2.54,300,1,299,0,1.0,0.996666666667
2.5500000000000003,300,1,299,0,1.0,0.996666666667
2.56,300,1,299,0,1.0,0.996666666667
2.57,300,0,300,0,1.0,1.0
4.0,300,0,300,0,1.0,1.0
