threshold,tp,tn,fp,fn,tpr,fpr
0.45,84,298,2,216,0.28,0.00666666666667
0.46,85,297,3,215,0.283333333333,0.01
0.47000000000000003,88,297,3,212,0.293333333333,0.01
0.48,93,297,3,207,0.31,0.01
0.49,96,295,5,204,0.32,0.0166666666667
0.5,102,295,5,198,0.34,0.0166666666667
0.51,108,295,5,192,0.36,0.0166666666667
0.52,113,294,6,187,0.376666666667,0.02
0.53,115,294,6,185,0.383333333333,0.02
0.54,118,294,6,182,0.393333333333,0.02
0.55,122,294,6,178,0.406666666667,0.02
0.56,123,293,7,177,0.41,0.0233333333333
0.5700000000000001,126,293,7,174,0.42,0.0233333333333
0.58,133,293,7,167,0.443333333333,0.0233333333333
0.59,138,293,7,162,0.46,0.0233333333333
0.6,140,290,10,160,0.466666666667,0.0333333333333
0.61,146,290,10,154,0.486666666667,0.0333333333333
0.62,147,289,11,153,0.49,0.0366666666667
0.63,148,289,11,152,0.493333333333,0.0366666666667
0.64,150,287,13,150,0.5,0.0433333333333
0.65,152,286,14,148,0.506666666667,0.0466666666667
0.66,152,286,14,148,0.506666666667,0.0466666666667
0.67,154,286,14,146,0.513333333333,0.0466666666667
0.68,157,283,17,143,0.523333333333,0.0566666666667
0.6900000000000001,161,282,18,139,0.536666666667,0.06
0.7000000000000001,162,280,20,138,0.54,0.0666666666667
0.71,163,276,24,137,0.543333333333,0.08
0.72,169,276,24,131,0.563333333333,0.08
0.73,171,276,24,129,0.57,0.08
0.74,176,275,25,124,0.586666666667,0.0833333333333
0.75,178,273,27,122,0.593333333333,0.09
0.76,181,272,28,119,0.603333333333,0.0933333333333
0.77,184,270,30,116,0.613333333333,0.1
0.78,188,269,31,112,0.626666666667,0.103333333333
0.79,193,267,33,107,0.643333333333,0.11
0.8,194,267,33,106,0.646666666667,0.11
0.81,194,267,33,106,0.646666666667,0.11
0.8200000000000001,196,267,33,104,0.653333333333,0.11
0.8300000000000001,198,265,35,102,0.66,0.116666666667
0.84,200,264,36,100,0.666666666667,0.12
0.85,202,262,38,98,0.673333333333,0.126666666667
0.86,206,259,41,94,0.686666666667,0.136666666667
0.87,208,256,44,92,0.693333333333,0.146666666667
0.88,210,254,46,90,0.7,0.153333333333
0.89,211,254,46,89,0.703333333333,0.153333333333
0.9,214,252,48,86,0.713333333333,0.16
0.91,217,250,50,83,0.723333333333,0.166666666667
0.92,218,249,51,82,0.726666666667,0.17
0.93,219,247,53,81,0.73,0.176666666667
0.9400000000000001,219,245,55,81,0.73,0.183333333333
0.9500000000000001,222,245,55,78,0.74,0.183333333333
0.96,224,243,57,76,0.746666666667,0.19
0.97,227,240,60,73,0.756666666667,0.2
0.98,229,237,63,71,0.763333333333,0.21
0.99,229,236,64,71,0.763333333333,0.213333333333
1.0,230,235,65,70,0.766666666667,0.216666666667
1.01,234,233,67,66,0.78,0.223333333333
1.02,237,231,69,63,0.79,0.23
1.03,239,231,69,61,0.796666666667,0.23
1.04,239,229,71,61,0.796666666667,0.236666666667
1.05,239,228,72,61,0.796666666667,0.24
1.06,241,228,72,59,0.803333333333,0.24
1.07,244,226,74,56,0.813333333333,0.246666666667
1.08,248,226,74,52,0.826666666667,0.246666666667
1.09,250,224,76,50,0.833333333333,0.253333333333
1.1,253,223,77,47,0.843333333333,0.256666666667
1.11,253,222,78,47,0.843333333333,0.26
1.12,254,219,81,46,0.846666666667,0.27
1.1300000000000001,258,216,84,42,0.86,0.28
1.1400000000000001,260,214,86,40,0.866666666667,0.286666666667
1.1500000000000001,260,213,87,40,0.866666666667,0.29
1.16,262,212,88,38,0.873333333333,0.293333333333
1.17,265,210,90,35,0.883333333333,0.3
1.18,267,209,91,33,0.89,0.303333333333
1.19,267,207,93,33,0.89,0.31
1.2,267,203,97,33,0.89,0.323333333333
1.21,269,203,97,31,0.896666666667,0.323333333333
1.22,270,202,98,30,0.9,0.326666666667
1.23,271,200,100,29,0.903333333333,0.333333333333
1.24,272,199,101,28,0.906666666667,0.336666666667
1.25,272,196,104,28,0.906666666667,0.346666666667
1.26,272,193,107,28,0.906666666667,0.356666666667
1.27,273,191,109,27,0.91,0.363333333333
1.28,273,190,110,27,0.91,0.366666666667
1.29,273,189,111,27,0.91,0.37
1.3,276,188,112,24,0.92,0.373333333333
1.31,279,186,114,21,0.93,0.38
1.32,280,185,115,20,0.933333333333,0.383333333333
1.33,281,185,115,19,0.936666666667,0.383333333333
1.34,282,183,117,18,0.94,0.39
1.35,282,180,120,18,0.94,0.4
1.36,284,175,125,16,0.946666666667,0.416666666667
1.37,284,172,128,16,0.946666666667,0.426666666667
1.3800000000000001,285,169,131,15,0.95,0.436666666667
1.3900000000000001,288,167,133,12,0.96,0.443333333333
1.4000000000000001,289,163,137,11,0.963333333333,0.456666666667
1.41,290,162,138,10,0.966666666667,0.46
1.42,290,161,139,10,0.966666666667,0.463333333333
1.43,290,155,145,10,0.966666666667,0.483333333333
1.44,290,153,147,10,0.966666666667,0.49
1.45,290,149,151,10,0.966666666667,0.503333333333
1.46,291,146,154,9,0.97,0.513333333333
1.47,291,144,156,9,0.97,0.52
1.48,291,143,157,9,0.97,0.523333333333
1.49,291,140,160,9,0.97,0.533333333333
1.5,292,136,164,8,0.973333333333,0.546666666667
1.51,292,134,166,8,0.973333333333,0.553333333333
1.52,292,131,169,8,0.973333333333,0.563333333333
1.53,292,125,175,8,0.973333333333,0.583333333333
1.54,292,122,178,8,0.973333333333,0.593333333333
1.55,292,120,180,8,0.973333333333,0.6
1.56,293,119,181,7,0.976666666667,0.603333333333
1.57,293,117,183,7,0.976666666667,0.61
1.58,294,111,189,6,0.98,0.63
1.59,294,111,189,6,0.98,0.63
1.6,295,109,191,5,0.983333333333,0.636666666667
1.61,295,108,192,5,0.983333333333,0.64
1.62,296,107,193,4,0.986666666667,0.643333333333
1.6300000000000001,296,105,195,4,0.986666666667,0.65
1.6400000000000001,296,102,198,4,0.986666666667,0.66
1.6500000000000001,297,101,199,3,0.99,0.663333333333
1.6600000000000001,297,101,199,3,0.99,0.663333333333
1.67,297,100,200,3,0.99,0.666666666667
1.68,297,99,201,3,0.99,0.67
1.69,297,97,203,3,0.99,0.676666666667
1.7,297,95,205,3,0.99,0.683333333333
1.71,297,93,207,3,0.99,0.69
1.72,297,91,209,3,0.99,0.696666666667
1.73,297,89,211,3,0.99,0.703333333333
1.74,297,88,212,3,0.99,0.706666666667
1.75,298,86,214,2,0.993333333333,0.713333333333
1.76,298,83,217,2,0.993333333333,0.723333333333
1.77,298,80,220,2,0.993333333333,0.733333333333
1.78,298,78,222,2,0.993333333333,0.74
1.79,298,76,224,2,0.993333333333,0.746666666667
1.8,298,74,226,2,0.993333333333,0.753333333333
1.81,298,73,227,2,0.993333333333,0.756666666667
1.82,298,72,228,2,0.993333333333,0.76
1.83,298,71,229,2,0.993333333333,0.763333333333
1.84,298,71,229,2,0.993333333333,0.763333333333
1.85,298,70,230,2,0.993333333333,0.766666666667
1.86,298,69,231,2,0.993333333333,0.77
1.87,299,68,232,1,0.996666666667,0.773333333333
1.8800000000000001,299,66,234,1,0.996666666667,0.78
1.8900000000000001,299,65,235,1,0.996666666667,0.783333333333
1.9000000000000001,299,64,236,1,0.996666666667,0.786666666667
1.9100000000000001,299,61,239,1,0.996666666667,0.796666666667
1.92,299,59,241,1,0.996666666667,0.803333333333
1.93,299,55,245,1,0.996666666667,0.816666666667
1.94,299,54,246,1,0.996666666667,0.82
1.95,299,52,248,1,0.996666666667,0.826666666667
1.96,300,50,250,0,1.0,0.833333333333
1.97,300,49,251,0,1.0,0.836666666667
1.98,300,47,253,0,1.0,0.843333333333
1.99,300,44,256,0,1.0,0.853333333333
2.0,300,43,257,0,1.0,0.856666666667
2.0100000000000002,300,43,257,0,1.0,0.856666666667
2.02,300,42,258,0,1.0,0.86
2.0300000000000002,300,41,259,0,1.0,0.863333333333
2.04,300,39,261,0,1.0,0.87
2.05,300,38,262,0,1.0,0.873333333333
2.06,300,36,264,0,1.0,0.88
2.07,300,36,264,0,1.0,0.88
2.08,300,36,264,0,1.0,0.88
2.09,300,34,266,0,1.0,0.886666666667
2.1,300,33,267,0,1.0,0.89
2.11,300,31,269,0,1.0,0.896666666667
2.12,300,28,272,0,1.0,0.906666666667
2.13,300,26,274,0,1.0,0.913333333333
2.14,300,23,277,0,1.0,0.923333333333
2.15,300,22,278,0,1.0,0.926666666667
2.16,300,22,278,0,1.0,0.926666666667
2.17,300,19,281,0,1.0,0.936666666667
2.18,300,17,283,0,1.0,0.943333333333
2.19,300,15,285,0,1.0,0.95
2.2,300,14,286,0,1.0,0.953333333333
2.21,300,14,286,0,1.0,0.953333333333
2.22,300,12,288,0,1.0,0.96
2.23,300,12,288,0,1.0,0.96
2.24,300,11,289,0,1.0,0.963333333333
2.25,300,11,289,0,1.0,0.963333333333
2.2600000000000002,300,10,290,0,1.0,0.966666666667
2.27,300,10,290,0,1.0,0.966666666667
2.2800000000000002,300,10,290,0,1.0,0.966666666667
2.29,300,10,290,0,1.0,0.966666666667
2.3000000000000003,300,10,290,0,1.0,0.966666666667
2.31,300,10,290,0,1.0,0.966666666667
2.32,300,10,290,0,1.0,0.966666666667
2.33,300,10,290,0,1.0,0.966666666667
2.34,300,9,291,0,1.0,0.97
2.35,300,9,291,0,1.0,0.97
2.36,300,8,292,0,1.0,0.973333333333
2.37,300,8,292,0,1.0,0.973333333333
2.38,300,8,292,0,1.0,0.973333333333
2.39,300,7,293,0,1.0,0.976666666667
2.4,300,7,293,0,1.0,0.976666666667
2.41,300,7,293,0,1.0,0.976666666667
2.42,300,7,293,0,1.0,0.976666666667
2.43,300,7,293,0,1.0,0.976666666667
2.44,300,6,294,0,1.0,0.98
2.45,300,6,294,0,1.0,0.98
2.46,300,6,294,0,1.0,0.98
2.47,300,5,295,0,1.0,0.983333333333
2.48,300,5,295,0,1.0,0.983333333333
2.49,300,3,297,0,1.0,0.99
2.5,300,3,297,0,1.0,0.99
2.5100000000000002,300,3,297,0,1.0,0.99
2.52,300,2,298,0,1.0,0.993333333333
2.5300000000000002,300,2,298,0,1.0,0.993333333333
2.54,300,2,298,0,1.0,0.993333333333
2.5500000000000003,300,2,298,0,1.0,0.993333333333
2.56,300,2,298,0,1.0,0.993333333333
2.57,300,1,299,0,1.0,0.996666666667
2.58,300,1,299,0,1.0,0.996666666667
2.59,300,1,299,0,1.0,0.996666666667
2.6,300,1,299,0,1.0,0.996666666667
2.61,300,1,299,0,1.0,0.996666666667
2.62,300,1,299,0,1.0,0.996666666667
2.63,300,0,300,0,1.0,1.0
4.0,300,0,300,0,1.0,1.0
