threshold,tp,tn,fp,fn,tpr,fpr
0.43,67,298,2,233,0.223333333333,0.00666666666667
0.44,73,298,2,227,0.243333333333,0.00666666666667
0.45,75,298,2,225,0.25,0.00666666666667
0.46,79,298,2,221,0.263333333333,0.00666666666667
0.47000000000000003,81,297,3,219,0.27,0.01
0.48,81,297,3,219,0.27,0.01
0.49,83,296,4,217,0.276666666667,0.0133333333333
0.5,89,296,4,211,0.296666666667,0.0133333333333
0.51,92,296,4,208,0.306666666667,0.0133333333333
0.52,96,296,4,204,0.32,0.0133333333333
0.53,99,295,5,201,0.33,0.0166666666667
0.54,102,294,6,198,0.34,0.02
0.55,108,294,6,192,0.36,0.02
0.56,111,294,6,189,0.37,0.02
0.5700000000000001,112,294,6,188,0.373333333333,0.02
0.58,113,294,6,187,0.376666666667,0.02
0.59,117,294,6,183,0.39,0.02
0.6,124,293,7,176,0.413333333333,0.0233333333333
0.61,127,292,8,173,0.423333333333,0.0266666666667
0.62,134,291,9,166,0.446666666667,0.03
0.63,136,290,10,164,0.453333333333,0.0333333333333
0.64,136,290,10,164,0.453333333333,0.0333333333333
0.65,140,289,11,160,0.466666666667,0.0366666666667
0.66,144,289,11,156,0.48,0.0366666666667
0.67,151,289,11,149,0.503333333333,0.0366666666667
0.68,154,289,11,146,0.513333333333,0.0366666666667
0.6900000000000001,157,289,11,143,0.523333333333,0.0366666666667
0.7000000000000001,160,288,12,140,0.533333333333,0.04
0.71,163,288,12,137,0.543333333333,0.04
0.72,166,288,12,134,0.553333333333,0.04
0.73,168,285,15,132,0.56,0.05
0.74,174,284,16,126,0.58,0.0533333333333
0.75,175,283,17,125,0.583333333333,0.0566666666667
0.76,177,281,19,123,0.59,0.0633333333333
0.77,178,280,20,122,0.593333333333,0.0666666666667
0.78,183,279,21,117,0.61,0.07
0.79,186,278,22,114,0.62,0.0733333333333
0.8,191,277,23,109,0.636666666667,0.0766666666667
0.81,193,276,24,107,0.643333333333,0.08
0.8200000000000001,194,275,25,106,0.646666666667,0.0833333333333
0.8300000000000001,196,275,25,104,0.653333333333,0.0833333333333
0.84,199,273,27,101,0.663333333333,0.09
0.85,202,269,31,98,0.673333333333,0.103333333333
0.86,203,269,31,97,0.676666666667,0.103333333333
0.87,206,268,32,94,0.686666666667,0.106666666667
0.88,209,266,34,91,0.696666666667,0.113333333333
0.89,210,264,36,90,0.7,0.12
0.9,215,260,40,85,0.716666666667,0.133333333333
0.91,216,255,45,84,0.72,0.15
0.92,218,254,46,82,0.726666666667,0.153333333333
0.93,219,252,48,81,0.73,0.16
0.9400000000000001,223,252,48,77,0.743333333333,0.16
0.9500000000000001,226,251,49,74,0.753333333333,0.163333333333
0.96,228,247,53,72,0.76,0.176666666667
0.97,228,244,56,72,0.76,0.186666666667
0.98,229,241,59,71,0.763333333333,0.196666666667
0.99,230,237,63,70,0.766666666667,0.21
1.0,231,236,64,69,0.77,0.213333333333
1.01,232,233,67,68,0.773333333333,0.223333333333
1.02,233,229,71,67,0.776666666667,0.236666666667
1.03,236,228,72,64,0.786666666667,0.24
1.04,237,227,73,63,0.79,0.243333333333
1.05,242,227,73,58,0.806666666667,0.243333333333
1.06,243,223,77,57,0.81,0.256666666667
1.07,244,219,81,56,0.813333333333,0.27
1.08,244,218,82,56,0.813333333333,0.273333333333
1.09,246,216,84,54,0.82,0.28
1.1,247,214,86,53,0.823333333333,0.286666666667
1.11,250,212,88,50,0.833333333333,0.293333333333
1.12,250,212,88,50,0.833333333333,0.293333333333
1.1300000000000001,250,212,88,50,0.833333333333,0.293333333333
1.1400000000000001,252,212,88,48,0.84,0.293333333333
1.1500000000000001,254,210,90,46,0.846666666667,0.3
1.16,255,207,93,45,0.85,0.31
1.17,257,203,97,43,0.856666666667,0.323333333333
1.18,258,199,101,42,0.86,0.336666666667
1.19,259,198,102,41,0.863333333333,0.34
1.2,263,198,102,37,0.876666666667,0.34
1.21,264,194,106,36,0.88,0.353333333333
1.22,267,191,109,33,0.89,0.363333333333
1.23,267,191,109,33,0.89,0.363333333333
1.24,267,190,110,33,0.89,0.366666666667
1.25,269,188,112,31,0.896666666667,0.373333333333
1.26,269,184,116,31,0.896666666667,0.386666666667
1.27,271,180,120,29,0.903333333333,0.4
1.28,272,178,122,28,0.906666666667,0.406666666667
1.29,272,177,123,28,0.906666666667,0.41
1.3,274,176,124,26,0.913333333333,0.413333333333
1.31,275,174,126,25,0.916666666667,0.42
1.32,275,172,128,25,0.916666666667,0.426666666667
1.33,276,170,130,24,0.92,0.433333333333
1.34,276,169,131,24,0.92,0.436666666667
1.35,278,166,134,22,0.926666666667,0.446666666667
1.36,279,161,139,21,0.93,0.463333333333
1.37,279,155,145,21,0.93,0.483333333333
1.3800000000000001,280,154,146,20,0.933333333333,0.486666666667
1.3900000000000001,280,153,147,20,0.933333333333,0.49
1.4000000000000001,281,149,151,19,0.936666666667,0.503333333333
1.41,281,146,154,19,0.936666666667,0.513333333333
1.42,283,146,154,17,0.943333333333,0.513333333333
1.43,283,145,155,17,0.943333333333,0.516666666667
1.44,284,144,156,16,0.946666666667,0.52
1.45,284,144,156,16,0.946666666667,0.52
1.46,285,142,158,15,0.95,0.526666666667
1.47,285,140,160,15,0.95,0.533333333333
1.48,285,138,162,15,0.95,0.54
1.49,285,137,163,15,0.95,0.543333333333
1.5,285,134,166,15,0.95,0.553333333333
1.51,285,133,167,15,0.95,0.556666666667
1.52,286,132,168,14,0.953333333333,0.56
1.53,286,130,170,14,0.953333333333,0.566666666667
1.54,287,127,173,13,0.956666666667,0.576666666667
1.55,289,126,174,11,0.963333333333,0.58
1.56,289,124,176,11,0.963333333333,0.586666666667
1.57,289,122,178,11,0.963333333333,0.593333333333
1.58,289,119,181,11,0.963333333333,0.603333333333
1.59,289,117,183,11,0.963333333333,0.61
1.6,289,116,184,11,0.963333333333,0.613333333333
1.61,289,114,186,11,0.963333333333,0.62
1.62,289,112,188,11,0.963333333333,0.626666666667
1.6300000000000001,290,112,188,10,0.966666666667,0.626666666667
1.6400000000000001,290,109,191,10,0.966666666667,0.636666666667
1.6500000000000001,290,106,194,10,0.966666666667,0.646666666667
1.6600000000000001,290,100,200,10,0.966666666667,0.666666666667
1.67,290,96,204,10,0.966666666667,0.68
1.68,290,94,206,10,0.966666666667,0.686666666667
1.69,290,93,207,10,0.966666666667,0.69
1.7,291,91,209,9,0.97,0.696666666667
1.71,292,88,212,8,0.973333333333,0.706666666667
1.72,292,86,214,8,0.973333333333,0.713333333333
1.73,293,84,216,7,0.976666666667,0.72
1.74,294,84,216,6,0.98,0.72
1.75,294,83,217,6,0.98,0.723333333333
1.76,294,82,218,6,0.98,0.726666666667
1.77,294,80,220,6,0.98,0.733333333333
1.78,294,78,222,6,0.98,0.74
1.79,294,76,224,6,0.98,0.746666666667
1.8,294,75,225,6,0.98,0.75
1.81,295,70,230,5,0.983333333333,0.766666666667
1.82,295,67,233,5,0.983333333333,0.776666666667
1.83,295,65,235,5,0.983333333333,0.783333333333
1.84,295,65,235,5,0.983333333333,0.783333333333
1.85,296,65,235,4,0.986666666667,0.783333333333
1.86,296,62,238,4,0.986666666667,0.793333333333
1.87,296,61,239,4,0.986666666667,0.796666666667
1.8800000000000001,296,60,240,4,0.986666666667,0.8
1.8900000000000001,298,57,243,2,0.993333333333,0.81
1.9000000000000001,298,55,245,2,0.993333333333,0.816666666667
1.9100000000000001,298,54,246,2,0.993333333333,0.82
1.92,298,52,248,2,0.993333333333,0.826666666667
1.93,299,52,248,1,0.996666666667,0.826666666667
1.94,299,50,250,1,0.996666666667,0.833333333333
1.95,299,49,251,1,0.996666666667,0.836666666667
1.96,299,48,252,1,0.996666666667,0.84
1.97,299,47,253,1,0.996666666667,0.843333333333
1.98,299,46,254,1,0.996666666667,0.846666666667
1.99,299,44,256,1,0.996666666667,0.853333333333
2.0,300,42,258,0,1.0,0.86
2.0100000000000002,300,41,259,0,1.0,0.863333333333
2.02,300,40,260,0,1.0,0.866666666667
2.0300000000000002,300,40,260,0,1.0,0.866666666667
2.04,300,40,260,0,1.0,0.866666666667
2.05,300,39,261,0,1.0,0.87
2.06,300,38,262,0,1.0,0.873333333333
2.07,300,38,262,0,1.0,0.873333333333
2.08,300,36,264,0,1.0,0.88
2.09,300,36,264,0,1.0,0.88
2.1,300,36,264,0,1.0,0.88
2.11,300,35,265,0,1.0,0.883333333333
2.12,300,34,266,0,1.0,0.886666666667
2.13,300,33,267,0,1.0,0.89
2.14,300,33,267,0,1.0,0.89
2.15,300,32,268,0,1.0,0.893333333333
2.16,300,31,269,0,1.0,0.896666666667
2.17,300,31,269,0,1.0,0.896666666667
2.18,300,31,269,0,1.0,0.896666666667
2.19,300,30,270,0,1.0,0.9
2.2,300,29,271,0,1.0,0.903333333333
2.21,300,27,273,0,1.0,0.91
2.22,300,25,275,0,1.0,0.916666666667
2.23,300,24,276,0,1.0,0.92
2.24,300,24,276,0,1.0,0.92
2.25,300,23,277,0,1.0,0.923333333333
2.2600000000000002,300,22,278,0,1.0,0.926666666667
2.27,300,22,278,0,1.0,0.926666666667
2.2800000000000002,300,20,280,0,1.0,0.933333333333
2.29,300,20,280,0,1.0,0.933333333333
2.3000000000000003,300,20,280,0,1.0,0.933333333333
2.31,300,20,280,0,1.0,0.933333333333
2.32,300,19,281,0,1.0,0.936666666667
2.33,300,19,281,0,1.0,0.936666666667
2.34,300,19,281,0,1.0,0.936666666667
2.35,300,18,282,0,1.0,0.94
2.36,300,16,284,0,1.0,0.946666666667
2.37,300,16,284,0,1.0,0.946666666667
2.38,300,14,286,0,1.0,0.953333333333
2.39,300,14,286,0,1.0,0.953333333333
2.4,300,12,288,0,1.0,0.96
2.41,300,10,290,0,1.0,0.966666666667
2.42,300,10,290,0,1.0,0.966666666667
2.43,300,9,291,0,1.0,0.97
2.44,300,9,291,0,1.0,0.97
2.45,300,8,292,0,1.0,0.973333333333
2.46,300,7,293,0,1.0,0.976666666667
2.47,300,6,294,0,1.0,0.98
2.48,300,5,295,0,1.0,0.983333333333
2.49,300,5,295,0,1.0,0.983333333333
2.5,300,4,296,0,1.0,0.986666666667
2.5100000000000002,300,4,296,0,1.0,0.986666666667
2.52,300,4,296,0,1.0,0.986666666667
2.5300000000000002,300,4,296,0,1.0,0.986666666667
2.54,300,4,296,0,1.0,0.986666666667
2.5500000000000003,300,4,296,0,1.0,0.986666666667
2.56,300,4,296,0,1.0,0.986666666667
2.57,300,3,297,0,1.0,0.99
2.58,300,3,297,0,1.0,0.99
2.59,300,1,299,0,1.0,0.996666666667
2.6,300,1,299,0,1.0,0.996666666667
2.61,300,1,299,0,1.0,0.996666666667
2.62,300,1,299,0,1.0,0.996666666667
2.63,300,1,299,0,1.0,0.996666666667
2.64,300,1,299,0,1.0,0.996666666667
2.65,300,1,299,0,1.0,0.996666666667
2.66,300,1,299,0,1.0,0.996666666667
2.67,300,1,299,0,1.0,0.996666666667
2.68,300,1,299,0,1.0,0.996666666667
2.69,300,1,299,0,1.0,0.996666666667
2.7,300,1,299,0,1.0,0.996666666667
2.71,300,1,299,0,1.0,0.996666666667
2.72,300,1,299,0,1.0,0.996666666667
2.73,300,1,299,0,1.0,0.996666666667
2.74,300,1,299,0,1.0,0.996666666667
2.75,300,1,299,0,1.0,0.996666666667
2.7600000000000002,300,1,299,0,1.0,0.996666666667
2.77,300,1,299,0,1.0,0.996666666667
2.7800000000000002,300,1,299,0,1.0,0.996666666667
2.79,300,1,299,0,1.0,0.996666666667
2.8000000000000003,300,1,299,0,1.0,0.996666666667
2.81,300,1,299,0,1.0,0.996666666667
2.82,300,1,299,0,1.0,0.996666666667
2.83,300,1,299,0,1.0,0.996666666667
2.84,300,1,299,0,1.0,0.996666666667
2.85,300,1,299,0,1.0,0.996666666667
2.86,300,1,299,0,1.0,0.996666666667
2.87,300,1,299,0,1.0,0.996666666667
2.88,300,1,299,0,1.0,0.996666666667
2.89,300,1,299,0,1.0,0.996666666667
2.9,300,1,299,0,1.0,0.996666666667
2.91,300,1,299,0,1.0,0.996666666667
2.92,300,1,299,0,1.0,0.996666666667
2.93,300,1,299,0,1.0,0.996666666667
2.94,300,0,300,0,1.0,1.0
4.0,300,0,300,0,1.0,1.0
