threshold,tp,tn,fp,fn,tpr,fpr
0.44,87,299,1,213,0.29,0.00333333333333
0.45,89,299,1,211,0.296666666667,0.00333333333333
0.46,93,299,1,207,0.31,0.00333333333333
0.47000000000000003,96,299,1,204,0.32,0.00333333333333
0.48,101,299,1,199,0.336666666667,0.00333333333333
0.49,108,299,1,192,0.36,0.00333333333333
0.5,109,298,2,191,0.363333333333,0.00666666666667
0.51,116,298,2,184,0.386666666667,0.00666666666667
0.52,119,296,4,181,0.396666666667,0.0133333333333
0.53,121,296,4,179,0.403333333333,0.0133333333333
0.54,130,296,4,170,0.433333333333,0.0133333333333
0.55,135,296,4,165,0.45,0.0133333333333
0.56,139,296,4,161,0.463333333333,0.0133333333333
0.5700000000000001,146,296,4,154,0.486666666667,0.0133333333333
0.58,151,296,4,149,0.503333333333,0.0133333333333
0.59,153,295,5,147,0.51,0.0166666666667
0.6,164,295,5,136,0.546666666667,0.0166666666667
0.61,171,295,5,129,0.57,0.0166666666667
0.62,172,295,5,128,0.573333333333,0.0166666666667
0.63,175,294,6,125,0.583333333333,0.02
0.64,180,294,6,120,0.6,0.02
0.65,182,293,7,118,0.606666666667,0.0233333333333
0.66,185,293,7,115,0.616666666667,0.0233333333333
0.67,187,293,7,113,0.623333333333,0.0233333333333
0.68,189,288,12,111,0.63,0.04
0.6900000000000001,193,288,12,107,0.643333333333,0.04
0.7000000000000001,198,288,12,102,0.66,0.04
0.71,203,288,12,97,0.676666666667,0.04
0.72,205,285,15,95,0.683333333333,0.05
0.73,206,285,15,94,0.686666666667,0.05
0.74,207,284,16,93,0.69,0.0533333333333
0.75,207,283,17,93,0.69,0.0566666666667
0.76,209,282,18,91,0.696666666667,0.06
0.77,209,281,19,91,0.696666666667,0.0633333333333
0.78,212,279,21,88,0.706666666667,0.07
0.79,220,279,21,80,0.733333333333,0.07
0.8,222,278,22,78,0.74,0.0733333333333
0.81,223,277,23,77,0.743333333333,0.0766666666667
0.8200000000000001,226,276,24,74,0.753333333333,0.08
0.8300000000000001,228,271,29,72,0.76,0.0966666666667
0.84,230,270,30,70,0.766666666667,0.1
0.85,233,268,32,67,0.776666666667,0.106666666667
0.86,235,267,33,65,0.783333333333,0.11
0.87,237,266,34,63,0.79,0.113333333333
0.88,238,266,34,62,0.793333333333,0.113333333333
0.89,239,266,34,61,0.796666666667,0.113333333333
0.9,243,265,35,57,0.81,0.116666666667
0.91,243,262,38,57,0.81,0.126666666667
0.92,245,258,42,55,0.816666666667,0.14
0.93,247,258,42,53,0.823333333333,0.14
0.9400000000000001,250,257,43,50,0.833333333333,0.143333333333
0.9500000000000001,250,255,45,50,0.833333333333,0.15
0.96,252,255,45,48,0.84,0.15
0.97,252,254,46,48,0.84,0.153333333333
0.98,253,254,46,47,0.843333333333,0.153333333333
0.99,254,253,47,46,0.846666666667,0.156666666667
1.0,255,248,52,45,0.85,0.173333333333
1.01,257,245,55,43,0.856666666667,0.183333333333
1.02,257,243,57,43,0.856666666667,0.19
1.03,258,242,58,42,0.86,0.193333333333
1.04,258,239,61,42,0.86,0.203333333333
1.05,259,239,61,41,0.863333333333,0.203333333333
1.06,261,237,63,39,0.87,0.21
1.07,261,235,65,39,0.87,0.216666666667
1.08,264,235,65,36,0.88,0.216666666667
1.09,265,231,69,35,0.883333333333,0.23
1.1,267,228,72,33,0.89,0.24
1.11,269,228,72,31,0.896666666667,0.24
1.12,269,227,73,31,0.896666666667,0.243333333333
1.1300000000000001,271,223,77,29,0.903333333333,0.256666666667
1.1400000000000001,272,221,79,28,0.906666666667,0.263333333333
1.1500000000000001,272,220,80,28,0.906666666667,0.266666666667
1.16,274,216,84,26,0.913333333333,0.28
1.17,274,216,84,26,0.913333333333,0.28
1.18,275,215,85,25,0.916666666667,0.283333333333
1.19,275,214,86,25,0.916666666667,0.286666666667
1.2,276,210,90,24,0.92,0.3
1.21,278,210,90,22,0.926666666667,0.3
1.22,279,209,91,21,0.93,0.303333333333
1.23,280,206,94,20,0.933333333333,0.313333333333
1.24,282,206,94,18,0.94,0.313333333333
1.25,283,204,96,17,0.943333333333,0.32
1.26,284,203,97,16,0.946666666667,0.323333333333
1.27,284,202,98,16,0.946666666667,0.326666666667
1.28,285,200,100,15,0.95,0.333333333333
1.29,286,198,102,14,0.953333333333,0.34
1.3,287,196,104,13,0.956666666667,0.346666666667
1.31,288,194,106,12,0.96,0.353333333333
1.32,288,192,108,12,0.96,0.36
1.33,288,190,110,12,0.96,0.366666666667
1.34,289,189,111,11,0.963333333333,0.37
1.35,291,184,116,9,0.97,0.386666666667
1.36,291,181,119,9,0.97,0.396666666667
1.37,291,180,120,9,0.97,0.4
1.3800000000000001,291,175,125,9,0.97,0.416666666667
1.3900000000000001,291,174,126,9,0.97,0.42
1.4000000000000001,293,170,130,7,0.976666666667,0.433333333333
1.41,293,166,134,7,0.976666666667,0.446666666667
1.42,293,165,135,7,0.976666666667,0.45
1.43,293,164,136,7,0.976666666667,0.453333333333
1.44,293,161,139,7,0.976666666667,0.463333333333
1.45,293,157,143,7,0.976666666667,0.476666666667
1.46,294,155,145,6,0.98,0.483333333333
1.47,294,154,146,6,0.98,0.486666666667
1.48,294,153,147,6,0.98,0.49
1.49,294,152,148,6,0.98,0.493333333333
1.5,294,150,150,6,0.98,0.5
1.51,294,148,152,6,0.98,0.506666666667
1.52,294,146,154,6,0.98,0.513333333333
1.53,294,142,158,6,0.98,0.526666666667
1.54,294,139,161,6,0.98,0.536666666667
1.55,294,136,164,6,0.98,0.546666666667
1.56,294,131,169,6,0.98,0.563333333333
1.57,296,129,171,4,0.986666666667,0.57
1.58,296,125,175,4,0.986666666667,0.583333333333
1.59,296,121,179,4,0.986666666667,0.596666666667
1.6,296,118,182,4,0.986666666667,0.606666666667
1.61,297,115,185,3,0.99,0.616666666667
1.62,297,111,189,3,0.99,0.63
1.6300000000000001,297,109,191,3,0.99,0.636666666667
1.6400000000000001,298,106,194,2,0.993333333333,0.646666666667
1.6500000000000001,298,106,194,2,0.993333333333,0.646666666667
1.6600000000000001,298,105,195,2,0.993333333333,0.65
1.67,298,102,198,2,0.993333333333,0.66
1.68,298,99,201,2,0.993333333333,0.67
1.69,298,97,203,2,0.993333333333,0.676666666667
1.7,298,94,206,2,0.993333333333,0.686666666667
1.71,298,92,208,2,0.993333333333,0.693333333333
1.72,299,90,210,1,0.996666666667,0.7
1.73,299,90,210,1,0.996666666667,0.7
1.74,299,87,213,1,0.996666666667,0.71
1.75,299,86,214,1,0.996666666667,0.713333333333
1.76,299,84,216,1,0.996666666667,0.72
1.77,299,80,220,1,0.996666666667,0.733333333333
1.78,299,77,223,1,0.996666666667,0.743333333333
1.79,299,76,224,1,0.996666666667,0.746666666667
1.8,299,73,227,1,0.996666666667,0.756666666667
1.81,299,71,229,1,0.996666666667,0.763333333333
1.82,299,68,232,1,0.996666666667,0.773333333333
1.83,299,68,232,1,0.996666666667,0.773333333333
1.84,299,66,234,1,0.996666666667,0.78
1.85,299,65,235,1,0.996666666667,0.783333333333
1.86,299,63,237,1,0.996666666667,0.79
1.87,299,61,239,1,0.996666666667,0.796666666667
1.8800000000000001,299,61,239,1,0.996666666667,0.796666666667
1.8900000000000001,299,57,243,1,0.996666666667,0.81
1.9000000000000001,299,56,244,1,0.996666666667,0.813333333333
1.9100000000000001,300,54,246,0,1.0,0.82
1.92,300,52,248,0,1.0,0.826666666667
1.93,300,51,249,0,1.0,0.83
1.94,300,50,250,0,1.0,0.833333333333
1.95,300,49,251,0,1.0,0.836666666667
1.96,300,49,251,0,1.0,0.836666666667
1.97,300,47,253,0,1.0,0.843333333333
1.98,300,47,253,0,1.0,0.843333333333
1.99,300,46,254,0,1.0,0.846666666667
2.0,300,46,254,0,1.0,0.846666666667
2.0100000000000002,300,44,256,0,1.0,0.853333333333
2.02,300,43,257,0,1.0,0.856666666667
2.0300000000000002,300,42,258,0,1.0,0.86
2.04,300,40,260,0,1.0,0.866666666667
2.05,300,38,262,0,1.0,0.873333333333
2.06,300,37,263,0,1.0,0.876666666667
2.07,300,36,264,0,1.0,0.88
2.08,300,34,266,0,1.0,0.886666666667
2.09,300,33,267,0,1.0,0.89
2.1,300,31,269,0,1.0,0.896666666667
2.11,300,30,270,0,1.0,0.9
2.12,300,30,270,0,1.0,0.9
2.13,300,29,271,0,1.0,0.903333333333
2.14,300,27,273,0,1.0,0.91
2.15,300,27,273,0,1.0,0.91
2.16,300,27,273,0,1.0,0.91
2.17,300,26,274,0,1.0,0.913333333333
2.18,300,24,276,0,1.0,0.92
2.19,300,22,278,0,1.0,0.926666666667
2.2,300,20,280,0,1.0,0.933333333333
2.21,300,20,280,0,1.0,0.933333333333
2.22,300,20,280,0,1.0,0.933333333333
2.23,300,19,281,0,1.0,0.936666666667
2.24,300,19,281,0,1.0,0.936666666667
2.25,300,19,281,0,1.0,0.936666666667
2.2600000000000002,300,19,281,0,1.0,0.936666666667
2.27,300,17,283,0,1.0,0.943333333333
2.2800000000000002,300,15,285,0,1.0,0.95
2.29,300,14,286,0,1.0,0.953333333333
2.3000000000000003,300,13,287,0,1.0,0.956666666667
2.31,300,13,287,0,1.0,0.956666666667
2.32,300,12,288,0,1.0,0.96
2.33,300,12,288,0,1.0,0.96
2.34,300,12,288,0,1.0,0.96
2.35,300,12,288,0,1.0,0.96
2.36,300,10,290,0,1.0,0.966666666667
2.37,300,10,290,0,1.0,0.966666666667
2.38,300,9,291,0,1.0,0.97
2.39,300,9,291,0,1.0,0.97
2.4,300,8,292,0,1.0,0.973333333333
2.41,300,7,293,0,1.0,0.976666666667
2.42,300,7,293,0,1.0,0.976666666667
2.43,300,7,293,0,1.0,0.976666666667
2.44,300,6,294,0,1.0,0.98
2.45,300,6,294,0,1.0,0.98
2.46,300,6,294,0,1.0,0.98
2.47,300,6,294,0,1.0,0.98
2.48,300,5,295,0,1.0,0.983333333333
2.49,300,5,295,0,1.0,0.983333333333
2.5,300,5,295,0,1.0,0.983333333333
2.5100000000000002,300,5,295,0,1.0,0.983333333333
2.52,300,4,296,0,1.0,0.986666666667
2.5300000000000002,300,4,296,0,1.0,0.986666666667
2.54,300,4,296,0,1.0,0.986666666667
2.5500000000000003,300,4,296,0,1.0,0.986666666667
2.56,300,4,296,0,1.0,0.986666666667
2.57,300,4,296,0,1.0,0.986666666667
2.58,300,4,296,0,1.0,0.986666666667
2.59,300,4,296,0,1.0,0.986666666667
2.6,300,2,298,0,1.0,0.993333333333
2.61,300,2,298,0,1.0,0.993333333333
2.62,300,2,298,0,1.0,0.993333333333
2.63,300,2,298,0,1.0,0.993333333333
2.64,300,2,298,0,1.0,0.993333333333
2.65,300,1,299,0,1.0,0.996666666667
2.66,300,0,300,0,1.0,1.0
4.0,300,0,300,0,1.0,1.0
