threshold,tp,tn,fp,fn,tpr,fpr
0.43,84,297,3,216,0.28,0.01
0.44,91,297,3,209,0.303333333333,0.01
0.45,93,297,3,207,0.31,0.01
0.46,95,297,3,205,0.316666666667,0.01
0.47000000000000003,100,297,3,200,0.333333333333,0.01
0.48,104,297,3,196,0.346666666667,0.01
0.49,111,297,3,189,0.37,0.01
0.5,114,297,3,186,0.38,0.01
0.51,117,297,3,183,0.39,0.01
0.52,118,297,3,182,0.393333333333,0.01
0.53,119,297,3,181,0.396666666667,0.01
0.54,127,297,3,173,0.423333333333,0.01
0.55,131,295,5,169,0.436666666667,0.0166666666667
0.56,132,294,6,168,0.44,0.02
0.5700000000000001,132,292,8,168,0.44,0.0266666666667
0.58,133,291,9,167,0.443333333333,0.03
0.59,140,290,10,160,0.466666666667,0.0333333333333
0.6,144,289,11,156,0.48,0.0366666666667
0.61,144,289,11,156,0.48,0.0366666666667
0.62,145,287,13,155,0.483333333333,0.0433333333333
0.63,151,285,15,149,0.503333333333,0.05
0.64,155,285,15,145,0.516666666667,0.05
0.65,158,281,19,142,0.526666666667,0.0633333333333
0.66,162,281,19,138,0.54,0.0633333333333
0.67,169,280,20,131,0.563333333333,0.0666666666667
0.68,172,280,20,128,0.573333333333,0.0666666666667
0.6900000000000001,174,280,20,126,0.58,0.0666666666667
0.7000000000000001,175,280,20,125,0.583333333333,0.0666666666667
0.71,180,279,21,120,0.6,0.07
0.72,183,278,22,117,0.61,0.0733333333333
0.73,189,278,22,111,0.63,0.0733333333333
0.74,190,277,23,110,0.633333333333,0.0766666666667
0.75,191,277,23,109,0.636666666667,0.0766666666667
0.76,196,276,24,104,0.653333333333,0.08
0.77,199,276,24,101,0.663333333333,0.08
0.78,206,276,24,94,0.686666666667,0.08
0.79,208,276,24,92,0.693333333333,0.08
0.8,210,274,26,90,0.7,0.0866666666667
0.81,214,273,27,86,0.713333333333,0.09
0.8200000000000001,216,271,29,84,0.72,0.0966666666667
0.8300000000000001,216,270,30,84,0.72,0.1
0.84,216,269,31,84,0.72,0.103333333333
0.85,219,269,31,81,0.73,0.103333333333
0.86,221,267,33,79,0.736666666667,0.11
0.87,222,266,34,78,0.74,0.113333333333
0.88,223,263,37,77,0.743333333333,0.123333333333
0.89,224,262,38,76,0.746666666667,0.126666666667
0.9,226,261,39,74,0.753333333333,0.13
0.91,231,257,43,69,0.77,0.143333333333
0.92,232,257,43,68,0.773333333333,0.143333333333
0.93,237,256,44,63,0.79,0.146666666667
0.9400000000000001,237,255,45,63,0.79,0.15
0.9500000000000001,241,252,48,59,0.803333333333,0.16
0.96,241,249,51,59,0.803333333333,0.17
0.97,242,248,52,58,0.806666666667,0.173333333333
0.98,248,247,53,52,0.826666666667,0.176666666667
0.99,250,245,55,50,0.833333333333,0.183333333333
1.0,253,243,57,47,0.843333333333,0.19
1.01,254,239,61,46,0.846666666667,0.203333333333
1.02,257,235,65,43,0.856666666667,0.216666666667
1.03,260,235,65,40,0.866666666667,0.216666666667
1.04,262,233,67,38,0.873333333333,0.223333333333
1.05,262,232,68,38,0.873333333333,0.226666666667
1.06,262,228,72,38,0.873333333333,0.24
1.07,264,226,74,36,0.88,0.246666666667
1.08,266,224,76,34,0.886666666667,0.253333333333
1.09,269,222,78,31,0.896666666667,0.26
1.1,270,221,79,30,0.9,0.263333333333
1.11,271,220,80,29,0.903333333333,0.266666666667
1.12,271,218,82,29,0.903333333333,0.273333333333
1.1300000000000001,271,211,89,29,0.903333333333,0.296666666667
1.1400000000000001,274,210,90,26,0.913333333333,0.3
1.1500000000000001,275,209,91,25,0.916666666667,0.303333333333
1.16,277,205,95,23,0.923333333333,0.316666666667
1.17,277,202,98,23,0.923333333333,0.326666666667
1.18,279,202,98,21,0.93,0.326666666667
1.19,279,201,99,21,0.93,0.33
1.2,279,198,102,21,0.93,0.34
1.21,279,196,104,21,0.93,0.346666666667
1.22,280,195,105,20,0.933333333333,0.35
1.23,280,192,108,20,0.933333333333,0.36
1.24,281,189,111,19,0.936666666667,0.37
1.25,281,189,111,19,0.936666666667,0.37
1.26,282,187,113,18,0.94,0.376666666667
1.27,282,186,114,18,0.94,0.38
1.28,282,185,115,18,0.94,0.383333333333
1.29,283,185,115,17,0.943333333333,0.383333333333
1.3,284,183,117,16,0.946666666667,0.39
1.31,284,181,119,16,0.946666666667,0.396666666667
1.32,285,179,121,15,0.95,0.403333333333
1.33,285,177,123,15,0.95,0.41
1.34,287,176,124,13,0.956666666667,0.413333333333
1.35,288,175,125,12,0.96,0.416666666667
1.36,288,172,128,12,0.96,0.426666666667
1.37,289,170,130,11,0.963333333333,0.433333333333
1.3800000000000001,289,166,134,11,0.963333333333,0.446666666667
1.3900000000000001,289,164,136,11,0.963333333333,0.453333333333
1.4000000000000001,290,162,138,10,0.966666666667,0.46
1.41,291,159,141,9,0.97,0.47
1.42,292,158,142,8,0.973333333333,0.473333333333
1.43,292,158,142,8,0.973333333333,0.473333333333
1.44,292,158,142,8,0.973333333333,0.473333333333
1.45,292,153,147,8,0.973333333333,0.49
1.46,292,147,153,8,0.973333333333,0.51
1.47,293,145,155,7,0.976666666667,0.516666666667
1.48,294,143,157,6,0.98,0.523333333333
1.49,294,141,159,6,0.98,0.53
1.5,294,139,161,6,0.98,0.536666666667
1.51,294,135,165,6,0.98,0.55
1.52,294,135,165,6,0.98,0.55
1.53,294,134,166,6,0.98,0.553333333333
1.54,294,134,166,6,0.98,0.553333333333
1.55,295,132,168,5,0.983333333333,0.56
1.56,295,131,169,5,0.983333333333,0.563333333333
1.57,295,128,172,5,0.983333333333,0.573333333333
1.58,295,126,174,5,0.983333333333,0.58
1.59,295,124,176,5,0.983333333333,0.586666666667
1.6,296,121,179,4,0.986666666667,0.596666666667
1.61,297,118,182,3,0.99,0.606666666667
1.62,297,114,186,3,0.99,0.62
1.6300000000000001,297,114,186,3,0.99,0.62
1.6400000000000001,297,113,187,3,0.99,0.623333333333
1.6500000000000001,297,111,189,3,0.99,0.63
1.6600000000000001,297,108,192,3,0.99,0.64
1.67,298,104,196,2,0.993333333333,0.653333333333
1.68,298,104,196,2,0.993333333333,0.653333333333
1.69,298,104,196,2,0.993333333333,0.653333333333
1.7,298,103,197,2,0.993333333333,0.656666666667
1.71,298,101,199,2,0.993333333333,0.663333333333
1.72,298,100,200,2,0.993333333333,0.666666666667
1.73,298,96,204,2,0.993333333333,0.68
1.74,298,95,205,2,0.993333333333,0.683333333333
1.75,298,90,210,2,0.993333333333,0.7
1.76,298,89,211,2,0.993333333333,0.703333333333
1.77,298,87,213,2,0.993333333333,0.71
1.78,298,82,218,2,0.993333333333,0.726666666667
1.79,298,79,221,2,0.993333333333,0.736666666667
1.8,298,76,224,2,0.993333333333,0.746666666667
1.81,298,75,225,2,0.993333333333,0.75
1.82,298,75,225,2,0.993333333333,0.75
1.83,299,75,225,1,0.996666666667,0.75
1.84,300,73,227,0,1.0,0.756666666667
1.85,300,71,229,0,1.0,0.763333333333
1.86,300,71,229,0,1.0,0.763333333333
1.87,300,70,230,0,1.0,0.766666666667
1.8800000000000001,300,68,232,0,1.0,0.773333333333
1.8900000000000001,300,65,235,0,1.0,0.783333333333
1.9000000000000001,300,62,238,0,1.0,0.793333333333
1.9100000000000001,300,61,239,0,1.0,0.796666666667
1.92,300,61,239,0,1.0,0.796666666667
1.93,300,59,241,0,1.0,0.803333333333
1.94,300,58,242,0,1.0,0.806666666667
1.95,300,54,246,0,1.0,0.82
1.96,300,54,246,0,1.0,0.82
1.97,300,53,247,0,1.0,0.823333333333
1.98,300,51,249,0,1.0,0.83
1.99,300,50,250,0,1.0,0.833333333333
2.0,300,46,254,0,1.0,0.846666666667
2.0100000000000002,300,46,254,0,1.0,0.846666666667
2.02,300,42,258,0,1.0,0.86
2.0300000000000002,300,40,260,0,1.0,0.866666666667
2.04,300,40,260,0,1.0,0.866666666667
2.05,300,39,261,0,1.0,0.87
2.06,300,37,263,0,1.0,0.876666666667
2.07,300,36,264,0,1.0,0.88
2.08,300,35,265,0,1.0,0.883333333333
2.09,300,32,268,0,1.0,0.893333333333
2.1,300,29,271,0,1.0,0.903333333333
2.11,300,29,271,0,1.0,0.903333333333
2.12,300,28,272,0,1.0,0.906666666667
2.13,300,27,273,0,1.0,0.91
2.14,300,25,275,0,1.0,0.916666666667
2.15,300,24,276,0,1.0,0.92
2.16,300,22,278,0,1.0,0.926666666667
2.17,300,20,280,0,1.0,0.933333333333
2.18,300,19,281,0,1.0,0.936666666667
2.19,300,19,281,0,1.0,0.936666666667
2.2,300,19,281,0,1.0,0.936666666667
2.21,300,19,281,0,1.0,0.936666666667
2.22,300,19,281,0,1.0,0.936666666667
2.23,300,17,283,0,1.0,0.943333333333
2.24,300,14,286,0,1.0,0.953333333333
2.25,300,13,287,0,1.0,0.956666666667
2.2600000000000002,300,10,290,0,1.0,0.966666666667
2.27,300,10,290,0,1.0,0.966666666667
2.2800000000000002,300,8,292,0,1.0,0.973333333333
2.29,300,7,293,0,1.0,0.976666666667
2.3000000000000003,300,7,293,0,1.0,0.976666666667
2.31,300,5,295,0,1.0,0.983333333333
2.32,300,5,295,0,1.0,0.983333333333
2.33,300,5,295,0,1.0,0.983333333333
2.34,300,5,295,0,1.0,0.983333333333
2.35,300,4,296,0,1.0,0.986666666667
2.36,300,4,296,0,1.0,0.986666666667
2.37,300,4,296,0,1.0,0.986666666667
2.38,300,3,297,0,1.0,0.99
2.39,300,3,297,0,1.0,0.99
2.4,300,3,297,0,1.0,0.99
2.41,300,3,297,0,1.0,0.99
2.42,300,3,297,0,1.0,0.99
2.43,300,3,297,0,1.0,0.99
2.44,300,3,297,0,1.0,0.99
2.45,300,2,298,0,1.0,0.993333333333
2.46,300,2,298,0,1.0,0.993333333333
2.47,300,2,298,0,1.0,0.993333333333
2.48,300,2,298,0,1.0,0.993333333333
2.49,300,2,298,0,1.0,0.993333333333
2.5,300,2,298,0,1.0,0.993333333333
2.5100000000000002,300,2,298,0,1.0,0.993333333333
2.52,300,1,299,0,1.0,0.996666666667
2.5300000000000002,300,1,299,0,1.0,0.996666666667
2.54,300,1,299,0,1.0,0.996666666667
2.5500000000000003,300,1,299,0,1.0,0.996666666667
2.56,300,1,299,0,1.0,0.996666666667
2.57,300,1,299,0,1.0,0.996666666667
2.58,300,1,299,0,1.0,0.996666666667
2.59,300,1,299,0,1.0,0.996666666667
2.6,300,1,299,0,1.0,0.996666666667
2.61,300,1,299,0,1.0,0.996666666667
2.62,300,0,300,0,1.0,1.0
4.0,300,0,300,0,1.0,1.0
