threshold,tp,tn,fp,fn,tpr,fpr
0.42,71,299,1,229,0.236666666667,0.00333333333333
0.43,74,298,2,226,0.246666666667,0.00666666666667
0.44,80,298,2,220,0.266666666667,0.00666666666667
0.45,86,297,3,214,0.286666666667,0.01
0.46,91,297,3,209,0.303333333333,0.01
0.47000000000000003,93,297,3,207,0.31,0.01
0.48,99,297,3,201,0.33,0.01
0.49,107,297,3,193,0.356666666667,0.01
0.5,115,297,3,185,0.383333333333,0.01
0.51,118,297,3,182,0.393333333333,0.01
0.52,123,297,3,177,0.41,0.01
0.53,126,297,3,174,0.42,0.01
0.54,130,297,3,170,0.433333333333,0.01
0.55,135,297,3,165,0.45,0.01
0.56,139,297,3,161,0.463333333333,0.01
0.5700000000000001,143,296,4,157,0.476666666667,0.0133333333333
0.58,145,296,4,155,0.483333333333,0.0133333333333
0.59,150,296,4,150,0.5,0.0133333333333
0.6,154,295,5,146,0.513333333333,0.0166666666667
0.61,158,294,6,142,0.526666666667,0.02
0.62,160,294,6,140,0.533333333333,0.02
0.63,162,294,6,138,0.54,0.02
0.64,162,294,6,138,0.54,0.02
0.65,164,294,6,136,0.546666666667,0.02
0.66,168,294,6,132,0.56,0.02
0.67,174,294,6,126,0.58,0.02
0.68,179,292,8,121,0.596666666667,0.0266666666667
0.6900000000000001,181,292,8,119,0.603333333333,0.0266666666667
0.7000000000000001,183,291,9,117,0.61,0.03
0.71,186,291,9,114,0.62,0.03
0.72,188,290,10,112,0.626666666667,0.0333333333333
0.73,191,289,11,109,0.636666666667,0.0366666666667
0.74,191,288,12,109,0.636666666667,0.04
0.75,192,286,14,108,0.64,0.0466666666667
0.76,193,285,15,107,0.643333333333,0.05
0.77,195,285,15,105,0.65,0.05
0.78,196,285,15,104,0.653333333333,0.05
0.79,198,285,15,102,0.66,0.05
0.8,207,282,18,93,0.69,0.06
0.81,210,281,19,90,0.7,0.0633333333333
0.8200000000000001,212,280,20,88,0.706666666667,0.0666666666667
0.8300000000000001,215,279,21,85,0.716666666667,0.07
0.84,217,279,21,83,0.723333333333,0.07
0.85,222,279,21,78,0.74,0.07
0.86,225,277,23,75,0.75,0.0766666666667
0.87,229,276,24,71,0.763333333333,0.08
0.88,232,274,26,68,0.773333333333,0.0866666666667
0.89,235,273,27,65,0.783333333333,0.09
0.9,235,272,28,65,0.783333333333,0.0933333333333
0.91,240,270,30,60,0.8,0.1
0.92,241,268,32,59,0.803333333333,0.106666666667
0.93,241,266,34,59,0.803333333333,0.113333333333
0.9400000000000001,243,264,36,57,0.81,0.12
0.9500000000000001,247,263,37,53,0.823333333333,0.123333333333
0.96,247,259,41,53,0.823333333333,0.136666666667
0.97,247,257,43,53,0.823333333333,0.143333333333
0.98,248,256,44,52,0.826666666667,0.146666666667
0.99,250,256,44,50,0.833333333333,0.146666666667
1.0,253,254,46,47,0.843333333333,0.153333333333
1.01,254,251,49,46,0.846666666667,0.163333333333
1.02,257,249,51,43,0.856666666667,0.17
1.03,257,248,52,43,0.856666666667,0.173333333333
1.04,258,246,54,42,0.86,0.18
1.05,261,245,55,39,0.87,0.183333333333
1.06,262,242,58,38,0.873333333333,0.193333333333
1.07,263,241,59,37,0.876666666667,0.196666666667
1.08,263,241,59,37,0.876666666667,0.196666666667
1.09,265,238,62,35,0.883333333333,0.206666666667
1.1,267,237,63,33,0.89,0.21
1.11,268,233,67,32,0.893333333333,0.223333333333
1.12,269,233,67,31,0.896666666667,0.223333333333
1.1300000000000001,271,228,72,29,0.903333333333,0.24
1.1400000000000001,273,227,73,27,0.91,0.243333333333
1.1500000000000001,273,226,74,27,0.91,0.246666666667
1.16,275,223,77,25,0.916666666667,0.256666666667
1.17,276,219,81,24,0.92,0.27
1.18,278,218,82,22,0.926666666667,0.273333333333
1.19,280,214,86,20,0.933333333333,0.286666666667
1.2,281,213,87,19,0.936666666667,0.29
1.21,281,208,92,19,0.936666666667,0.306666666667
1.22,281,206,94,19,0.936666666667,0.313333333333
1.23,281,205,95,19,0.936666666667,0.316666666667
1.24,281,203,97,19,0.936666666667,0.323333333333
1.25,283,200,100,17,0.943333333333,0.333333333333
1.26,284,197,103,16,0.946666666667,0.343333333333
1.27,285,192,108,15,0.95,0.36
1.28,285,191,109,15,0.95,0.363333333333
1.29,287,189,111,13,0.956666666667,0.37
1.3,287,187,113,13,0.956666666667,0.376666666667
1.31,287,185,115,13,0.956666666667,0.383333333333
1.32,287,185,115,13,0.956666666667,0.383333333333
1.33,287,182,118,13,0.956666666667,0.393333333333
1.34,287,181,119,13,0.956666666667,0.396666666667
1.35,287,179,121,13,0.956666666667,0.403333333333
1.36,288,176,124,12,0.96,0.413333333333
1.37,289,173,127,11,0.963333333333,0.423333333333
1.3800000000000001,291,169,131,9,0.97,0.436666666667
1.3900000000000001,291,169,131,9,0.97,0.436666666667
1.4000000000000001,293,168,132,7,0.976666666667,0.44
1.41,294,166,134,6,0.98,0.446666666667
1.42,295,160,140,5,0.983333333333,0.466666666667
1.43,295,157,143,5,0.983333333333,0.476666666667
1.44,295,154,146,5,0.983333333333,0.486666666667
1.45,295,153,147,5,0.983333333333,0.49
1.46,295,150,150,5,0.983333333333,0.5
1.47,295,147,153,5,0.983333333333,0.51
1.48,295,146,154,5,0.983333333333,0.513333333333
1.49,295,143,157,5,0.983333333333,0.523333333333
1.5,295,141,159,5,0.983333333333,0.53
1.51,296,139,161,4,0.986666666667,0.536666666667
1.52,296,135,165,4,0.986666666667,0.55
1.53,297,133,167,3,0.99,0.556666666667
1.54,297,130,170,3,0.99,0.566666666667
1.55,297,127,173,3,0.99,0.576666666667
1.56,297,126,174,3,0.99,0.58
1.57,297,123,177,3,0.99,0.59
1.58,297,122,178,3,0.99,0.593333333333
1.59,297,118,182,3,0.99,0.606666666667
1.6,297,114,186,3,0.99,0.62
1.61,298,114,186,2,0.993333333333,0.62
1.62,298,111,189,2,0.993333333333,0.63
1.6300000000000001,298,108,192,2,0.993333333333,0.64
1.6400000000000001,298,107,193,2,0.993333333333,0.643333333333
1.6500000000000001,298,105,195,2,0.993333333333,0.65
1.6600000000000001,298,104,196,2,0.993333333333,0.653333333333
1.67,298,101,199,2,0.993333333333,0.663333333333
1.68,298,99,201,2,0.993333333333,0.67
1.69,298,98,202,2,0.993333333333,0.673333333333
1.7,298,97,203,2,0.993333333333,0.676666666667
1.71,298,92,208,2,0.993333333333,0.693333333333
1.72,298,88,212,2,0.993333333333,0.706666666667
1.73,298,88,212,2,0.993333333333,0.706666666667
1.74,298,88,212,2,0.993333333333,0.706666666667
1.75,298,88,212,2,0.993333333333,0.706666666667
1.76,298,84,216,2,0.993333333333,0.72
1.77,298,78,222,2,0.993333333333,0.74
1.78,298,75,225,2,0.993333333333,0.75
1.79,298,74,226,2,0.993333333333,0.753333333333
1.8,298,71,229,2,0.993333333333,0.763333333333
1.81,298,69,231,2,0.993333333333,0.77
1.82,298,67,233,2,0.993333333333,0.776666666667
1.83,298,66,234,2,0.993333333333,0.78
1.84,298,64,236,2,0.993333333333,0.786666666667
1.85,298,61,239,2,0.993333333333,0.796666666667
1.86,298,60,240,2,0.993333333333,0.8
1.87,298,59,241,2,0.993333333333,0.803333333333
1.8800000000000001,299,53,247,1,0.996666666667,0.823333333333
1.8900000000000001,299,53,247,1,0.996666666667,0.823333333333
1.9000000000000001,299,50,250,1,0.996666666667,0.833333333333
1.9100000000000001,299,48,252,1,0.996666666667,0.84
1.92,299,46,254,1,0.996666666667,0.846666666667
1.93,299,44,256,1,0.996666666667,0.853333333333
1.94,299,42,258,1,0.996666666667,0.86
1.95,299,41,259,1,0.996666666667,0.863333333333
1.96,299,40,260,1,0.996666666667,0.866666666667
1.97,299,36,264,1,0.996666666667,0.88
1.98,300,35,265,0,1.0,0.883333333333
1.99,300,35,265,0,1.0,0.883333333333
2.0,300,35,265,0,1.0,0.883333333333
2.0100000000000002,300,32,268,0,1.0,0.893333333333
2.02,300,32,268,0,1.0,0.893333333333
2.0300000000000002,300,31,269,0,1.0,0.896666666667
2.04,300,30,270,0,1.0,0.9
2.05,300,30,270,0,1.0,0.9
2.06,300,28,272,0,1.0,0.906666666667
2.07,300,27,273,0,1.0,0.91
2.08,300,27,273,0,1.0,0.91
2.09,300,26,274,0,1.0,0.913333333333
2.1,300,22,278,0,1.0,0.926666666667
2.11,300,21,279,0,1.0,0.93
2.12,300,20,280,0,1.0,0.933333333333
2.13,300,20,280,0,1.0,0.933333333333
2.14,300,18,282,0,1.0,0.94
2.15,300,18,282,0,1.0,0.94
2.16,300,18,282,0,1.0,0.94
2.17,300,18,282,0,1.0,0.94
2.18,300,16,284,0,1.0,0.946666666667
2.19,300,15,285,0,1.0,0.95
2.2,300,13,287,0,1.0,0.956666666667
2.21,300,11,289,0,1.0,0.963333333333
2.22,300,11,289,0,1.0,0.963333333333
2.23,300,10,290,0,1.0,0.966666666667
2.24,300,8,292,0,1.0,0.973333333333
2.25,300,7,293,0,1.0,0.976666666667
2.2600000000000002,300,6,294,0,1.0,0.98
2.27,300,6,294,0,1.0,0.98
2.2800000000000002,300,5,295,0,1.0,0.983333333333
2.29,300,5,295,0,1.0,0.983333333333
2.3000000000000003,300,5,295,0,1.0,0.983333333333
2.31,300,5,295,0,1.0,0.983333333333
2.32,300,5,295,0,1.0,0.983333333333
2.33,300,5,295,0,1.0,0.983333333333
2.34,300,5,295,0,1.0,0.983333333333
2.35,300,4,296,0,1.0,0.986666666667
2.36,300,4,296,0,1.0,0.986666666667
2.37,300,4,296,0,1.0,0.986666666667
2.38,300,4,296,0,1.0,0.986666666667
2.39,300,4,296,0,1.0,0.986666666667
2.4,300,4,296,0,1.0,0.986666666667
2.41,300,3,297,0,1.0,0.99
2.42,300,3,297,0,1.0,0.99
2.43,300,3,297,0,1.0,0.99
2.44,300,2,298,0,1.0,0.993333333333
2.45,300,2,298,0,1.0,0.993333333333
2.46,300,2,298,0,1.0,0.993333333333
2.47,300,2,298,0,1.0,0.993333333333
2.48,300,2,298,0,1.0,0.993333333333
2.49,300,2,298,0,1.0,0.993333333333
2.5,300,2,298,0,1.0,0.993333333333
2.5100000000000002,300,2,298,0,1.0,0.993333333333
2.52,300,2,298,0,1.0,0.993333333333
2.5300000000000002,300,2,298,0,1.0,0.993333333333
2.54,300,2,298,0,1.0,0.993333333333
2.5500000000000003,300,2,298,0,1.0,0.993333333333
2.56,300,2,298,0,1.0,0.993333333333
2.57,300,2,298,0,1.0,0.993333333333
2.58,300,2,298,0,1.0,0.993333333333
2.59,300,2,298,0,1.0,0.993333333333
2.6,300,2,298,0,1.0,0.993333333333
2.61,300,2,298,0,1.0,0.993333333333
2.62,300,2,298,0,1.0,0.993333333333
2.63,300,2,298,0,1.0,0.993333333333
2.64,300,2,298,0,1.0,0.993333333333
2.65,300,2,298,0,1.0,0.993333333333
2.66,300,2,298,0,1.0,0.993333333333
2.67,300,2,298,0,1.0,0.993333333333
2.68,300,1,299,0,1.0,0.996666666667
2.69,300,1,299,0,1.0,0.996666666667
2.7,300,1,299,0,1.0,0.996666666667
2.71,300,1,299,0,1.0,0.996666666667
2.72,300,1,299,0,1.0,0.996666666667
2.73,300,1,299,0,1.0,0.996666666667
2.74,300,1,299,0,1.0,0.996666666667
2.75,300,0,300,0,1.0,1.0
4.0,300,0,300,0,1.0,1.0
